room_type_Entire home/apt,neighbourhood_group_Manhattan,room_type_Shared room,neighbourhood_group_Bronx,minimum_nights,availability_365,neighbourhood_encoded,calculated_host_listings_count,number_of_reviews,price
True,True,False,False,5,0,1798,1,4,5.484796933490655
False,False,False,False,2,343,500,2,1,4.110873864173311
True,False,False,False,3,0,3920,1,0,5.017279836814924
True,False,False,False,1,89,3714,1,48,6.398594934535208
False,True,False,False,1,145,911,1,274,4.574710978503383
True,False,False,False,4,0,506,1,1,4.836281906951478
False,False,False,False,14,179,3714,1,7,4.836281906951478
False,False,False,False,1,362,426,9,21,4.394449154672439
False,False,False,False,2,90,537,2,6,5.303304908059076
False,True,False,False,1,362,1113,12,23,4.454347296253507
False,True,False,False,3,1,899,1,9,3.7612001156935624
True,False,False,False,3,163,3714,2,227,4.836281906951478
True,True,False,False,30,315,1798,65,0,5.236441962829949
True,False,False,False,4,3,233,2,91,4.997212273764115
True,True,False,False,30,364,1545,65,0,5.25227342804663
True,True,False,False,1,364,911,1,9,4.672828834461906
True,True,False,False,7,0,744,1,5,4.7535901911063645
True,True,False,False,2,25,2658,4,9,5.84354441703136
False,True,False,False,1,104,338,1,4,4.189654742026425
True,False,False,False,7,56,3714,1,0,5.081404364984463
False,False,False,False,6,253,237,5,69,4.02535169073515
True,True,False,False,2,0,338,1,0,5.521460917862246
True,True,False,False,2,97,911,1,1,5.497168225293202
True,True,False,False,5,45,121,1,0,5.303304908059076
True,True,False,False,1,1,1798,1,1,4.795790545596741
True,True,False,False,2,56,1958,1,73,5.424950017481403
True,True,False,False,30,219,1117,103,2,4.2626798770413155
False,False,False,False,2,64,3920,2,150,4.499809670330265
False,False,False,False,5,60,218,3,22,4.060443010546419
True,False,False,False,4,146,489,1,1,5.62040086571715
True,True,False,False,4,0,485,1,1,5.5254529391317835
True,True,False,False,30,89,1113,1,1,5.37989735354046
True,False,False,False,7,89,3714,1,4,5.170483995038151
True,True,False,False,1,0,1798,1,0,5.017279836814924
False,True,False,False,1,0,1853,2,8,4.394449154672439
False,False,False,False,1,124,29,2,42,3.58351893845611
True,True,False,False,4,0,911,1,8,5.420534999272286
True,False,False,False,1,64,621,1,124,4.276666119016055
True,True,False,False,1,163,1958,1,11,5.049856007249537
True,False,False,False,1,318,3714,1,142,4.0943445622221
False,False,False,False,5,101,1115,1,36,4.564348191467836
False,False,False,False,2,154,423,4,9,3.8066624897703196
False,False,False,False,1,0,231,8,15,3.6888794541139363
False,False,False,False,4,0,3920,1,2,4.330733340286331
True,False,False,False,2,0,2465,1,4,4.6913478822291435
False,False,False,False,2,72,535,1,48,4.2626798770413155
False,False,False,False,1,0,2465,1,0,3.713572066704308
True,False,False,False,7,5,154,1,1,4.948759890378168
False,True,False,False,1,34,1117,2,73,4.189654742026425
False,False,False,False,1,164,231,3,15,3.6888794541139363
False,False,False,False,2,0,3714,3,14,3.828641396489095
False,False,False,False,2,51,3920,1,95,4.394449154672439
True,False,False,False,3,320,621,1,37,5.017279836814924
False,True,False,False,20,180,899,3,0,4.110873864173311
False,False,False,False,3,111,423,2,50,3.8918202981106265
True,False,False,False,2,294,572,2,62,5.733341276897746
True,True,False,False,30,126,1113,2,51,5.707110264748875
False,True,False,False,1,89,1958,1,2,4.663439094112067
False,False,False,False,30,257,489,25,0,3.8918202981106265
False,False,False,False,3,48,64,1,30,3.6375861597263857
False,False,False,False,7,365,500,9,0,4.2626798770413155
False,False,False,False,2,0,1564,3,147,4.110873864173311
False,True,False,False,1,323,911,1,0,4.394449154672439
True,False,False,False,2,26,309,1,2,4.875197323201151
False,True,False,False,3,0,1853,4,12,4.605170185988092
False,True,False,False,2,133,1971,3,272,4.477336814478207
False,False,False,False,7,0,3920,1,0,3.828641396489095
True,False,False,False,30,365,1115,52,3,4.867534450455582
True,False,False,False,2,174,8,1,8,4.875197323201151
False,True,False,False,1,34,1117,4,110,4.330733340286331
False,True,False,False,3,42,1971,1,10,5.017279836814924
True,False,False,False,2,128,75,2,27,4.820281565605037
False,False,False,False,2,0,2465,1,3,4.51085950651685
False,True,False,False,2,362,1958,3,0,5.204006687076795
False,False,False,False,2,365,3714,1,38,4.330733340286331
True,False,False,False,3,0,1564,1,2,4.61512051684126
False,True,False,False,1,352,1113,20,2,5.298317366548036
True,False,False,False,28,258,3920,1,3,4.61512051684126
False,False,False,False,2,347,3714,2,24,4.02535169073515
True,True,False,False,3,318,768,1,11,6.2166061010848646
False,False,False,False,1,0,3920,1,37,4.61512051684126
True,True,False,False,14,365,177,4,13,6.111467339502679
True,True,False,False,3,275,1853,1,10,5.225746673713202
True,True,False,False,2,0,1798,1,13,5.303304908059076
True,True,False,False,1,0,1971,1,20,4.983606621708336
True,False,False,False,10,0,3920,1,1,4.110873864173311
False,True,False,False,1,0,1113,2,1,5.170483995038151
True,True,False,False,13,44,911,1,9,5.5254529391317835
False,False,False,False,2,0,1115,1,1,3.828641396489095
True,False,False,False,2,0,3920,1,14,4.976733742420574
True,True,False,False,2,0,1958,1,6,5.303304908059076
False,False,False,True,2,283,39,2,10,3.9318256327243257
False,False,False,False,2,240,8,1,29,4.189654742026425
True,False,False,False,2,0,3920,1,0,5.929589143389895
False,True,False,False,30,364,485,50,0,5.407171771460119
True,True,False,False,3,9,2658,1,111,4.61512051684126
False,True,False,False,14,0,346,1,1,3.9318256327243257
True,False,False,False,4,7,1115,1,4,5.602118820879701
False,False,False,False,1,69,2465,7,251,3.828641396489095
False,False,False,False,1,177,231,6,138,4.110873864173311
False,True,False,False,7,0,1113,1,0,3.9318256327243257
True,True,False,False,1,221,470,1,1,5.420534999272286
False,True,False,False,1,26,1117,2,58,4.248495242049359
True,False,False,False,1,26,572,1,0,4.844187086458591
False,True,False,False,1,356,911,3,7,4.605170185988092
True,True,False,False,28,241,1545,49,0,6.516193076042964
True,True,False,False,5,0,1853,1,72,5.19295685089021
False,False,False,False,2,363,154,1,5,5.075173815233827
True,False,False,False,3,37,3714,1,52,5.081404364984463
False,False,False,False,6,147,2465,8,31,4.07753744390572
False,True,True,False,1,365,1798,1,6,4.836281906951478
False,False,False,False,1,0,621,2,9,3.828641396489095
True,True,False,False,30,357,1971,3,1,5.932245187448011
True,True,False,False,1,0,1853,1,0,5.860786223465865
True,False,False,False,2,0,1564,1,3,4.61512051684126
True,True,False,False,30,364,1545,87,1,5.598421958998375
False,False,True,False,3,327,363,12,2,3.4339872044851463
False,False,False,False,2,347,506,6,130,4.875197323201151
False,False,False,False,6,250,572,1,2,4.174387269895637
True,True,False,False,2,353,2658,3,0,5.707110264748875
True,True,False,False,2,360,121,1,9,5.442417710521793
False,False,False,False,3,361,147,5,0,4.59511985013459
False,False,False,True,2,183,13,5,5,4.189654742026425
True,True,False,False,1,0,470,1,0,5.602118820879701
False,False,False,True,1,364,63,1,5,4.2626798770413155
True,True,False,False,4,0,1113,1,46,5.198497031265826
False,False,False,False,1,357,56,1,14,3.9889840465642745
False,True,False,False,1,0,358,1,0,4.663439094112067
False,True,False,False,3,129,899,1,23,3.713572066704308
False,False,False,False,30,87,3920,1,0,4.02535169073515
True,False,False,False,5,64,233,1,11,6.398594934535208
True,False,False,False,3,283,3714,1,35,4.61512051684126
True,False,False,False,7,0,572,1,1,4.875197323201151
True,False,False,False,3,358,2465,1,7,5.991464547107982
True,True,False,False,2,6,358,1,9,5.420534999272286
True,False,False,False,3,24,3920,2,2,5.198497031265826
False,False,False,False,2,0,3920,2,3,4.394449154672439
False,True,False,False,2,0,768,1,0,4.875197323201151
True,True,False,False,30,342,177,232,0,5.62040086571715
True,False,False,False,2,0,489,1,119,4.90527477843843
True,False,False,False,1,361,11,1,19,5.198497031265826
True,True,False,False,1,311,1958,1,5,5.5254529391317835
True,False,False,False,7,1,147,1,11,4.454347296253507
True,True,False,False,35,58,1958,1,0,5.303304908059076
True,True,False,False,1,287,470,9,2,6.53813982376767
True,False,False,False,5,0,309,1,5,4.709530201312334
False,True,False,False,14,283,2658,1,35,4.189654742026425
True,True,False,False,4,157,470,1,2,6.16541785423142
False,False,False,False,1,91,2465,1,50,4.110873864173311
True,True,False,False,1,0,1798,1,5,4.564348191467836
False,False,False,False,2,0,900,2,7,4.499809670330265
True,False,False,False,1,0,3920,1,1,5.170483995038151
True,True,False,False,3,74,1117,1,13,5.5254529391317835
True,False,False,True,2,162,18,1,112,4.709530201312334
False,True,False,False,1,0,1113,2,8,5.303304908059076
True,False,False,False,3,66,489,1,16,5.017279836814924
True,True,False,False,1,0,1853,1,4,5.278114659230517
False,False,False,True,3,365,13,1,0,4.2626798770413155
True,False,False,False,1,345,3714,1,31,4.605170185988092
False,True,False,False,1,0,1853,7,2,6.030685260261263
False,True,False,False,2,0,252,1,5,4.330733340286331
False,False,False,False,1,30,3714,1,0,4.394449154672439
True,True,False,False,1,0,1798,1,0,4.795790545596741
True,False,False,False,2,144,537,5,8,4.90527477843843
True,True,False,False,2,0,768,1,2,5.5254529391317835
True,True,False,False,3,326,2658,2,0,4.836281906951478
False,False,False,False,1,365,1115,33,0,4.787491742782046
True,False,False,False,2,280,572,1,100,4.61512051684126
False,False,False,False,2,365,136,1,0,4.2626798770413155
True,False,False,False,5,0,3714,2,2,4.836281906951478
False,True,True,False,2,89,911,2,12,4.394449154672439
True,False,False,False,30,277,1564,1,54,5.198497031265826
True,False,False,False,1,237,621,1,219,4.875197323201151
True,True,False,False,5,0,392,1,1,4.983606621708336
False,True,False,False,7,344,744,13,2,5.135798437050262
True,True,False,False,30,313,1971,25,7,5.707110264748875
True,False,False,False,1,344,76,1,9,4.836281906951478
True,False,False,False,3,0,3714,1,15,3.9318256327243257
False,True,False,False,1,365,1117,10,2,4.290459441148391
False,False,False,False,4,0,3920,1,1,3.9889840465642745
False,True,False,False,1,0,1853,1,0,4.61512051684126
True,True,False,False,1,173,1853,2,10,4.499809670330265
True,True,False,False,2,0,392,3,9,5.298317366548036
False,False,False,False,1,89,85,1,1,4.2626798770413155
True,True,False,False,2,0,1958,1,0,5.638354669333745
False,True,False,False,12,102,1958,4,31,4.127134385045092
False,False,False,False,1,0,535,2,19,4.110873864173311
False,False,False,False,2,245,423,2,177,4.394449154672439
False,True,False,False,5,8,2658,3,19,3.58351893845611
True,False,False,False,5,189,506,1,22,5.049856007249537
True,False,False,False,5,0,489,1,1,5.0106352940962555
False,False,True,False,1,5,537,2,15,3.4339872044851463
True,True,False,False,30,210,485,14,5,5.198497031265826
False,False,False,False,1,355,500,1,15,4.330733340286331
True,True,False,False,30,338,1853,9,4,4.795790545596741
True,True,False,False,30,342,485,8,0,5.707110264748875
True,True,False,False,4,18,368,1,14,5.017279836814924
False,False,False,False,3,281,88,2,5,3.7612001156935624
False,False,False,False,2,12,1115,1,15,4.356708826689592
False,True,False,False,5,0,899,1,16,4.110873864173311
True,True,False,False,2,0,1971,1,1,4.61512051684126
False,False,False,False,1,42,186,1,2,4.454347296253507
False,False,False,False,2,82,426,2,41,4.3694478524670215
False,False,True,False,1,145,363,3,41,3.4339872044851463
True,True,False,False,1,4,72,1,41,4.718498871295094
False,True,False,False,2,3,1958,3,30,4.7535901911063645
True,True,False,False,2,0,2658,1,3,4.394449154672439
False,True,False,False,7,0,253,2,4,5.111987788356544
True,True,False,False,17,0,1853,1,11,4.605170185988092
True,True,False,False,30,314,1853,1,52,4.941642422609304
True,False,False,False,3,0,621,1,4,4.7535901911063645
False,True,False,False,1,0,1117,1,1,5.19295685089021
True,False,False,False,3,0,572,1,8,4.48863636973214
True,True,False,False,5,298,744,1,16,6.2166061010848646
False,False,False,False,1,0,572,2,6,4.2626798770413155
True,False,False,False,3,302,3714,2,168,5.176149732573829
True,False,False,False,2,10,500,1,43,4.499809670330265
False,True,False,False,1,0,252,3,1,3.6109179126442243
True,False,False,False,14,0,3714,1,0,4.709530201312334
False,True,False,False,2,87,2658,1,3,4.836281906951478
False,False,False,False,2,47,3714,2,0,4.564348191467836
True,True,False,False,1,299,1958,1,6,5.25227342804663
True,False,False,False,2,39,154,1,12,5.786897381366708
True,True,False,False,3,0,1971,1,6,5.198497031265826
True,False,False,False,7,0,3714,1,1,3.9318256327243257
True,False,False,False,2,329,3714,3,67,5.0106352940962555
False,False,False,False,30,333,247,2,1,4.574710978503383
False,False,False,False,55,0,3714,1,4,3.4657359027997265
False,False,False,False,87,173,3920,1,4,4.110873864173311
False,True,False,False,4,30,392,1,87,4.382026634673881
True,True,False,False,3,0,485,1,15,5.860786223465865
False,True,False,False,7,0,1971,1,0,4.189654742026425
True,True,False,False,6,0,1798,1,0,5.075173815233827
True,True,False,False,30,364,1545,49,0,5.327876168789581
False,False,False,False,5,69,900,1,1,4.51085950651685
True,False,False,False,2,44,426,1,15,4.7535901911063645
True,False,False,False,10,64,177,1,0,5.4638318050256105
True,False,False,False,1,330,19,1,0,5.638354669333745
True,False,False,False,30,0,1115,1,2,4.2626798770413155
True,True,False,False,3,19,368,1,39,5.14166355650266
True,True,False,False,4,0,768,1,27,4.976733742420574
False,False,False,True,1,150,60,1,24,3.58351893845611
True,False,False,False,30,173,94,1,9,4.204692619390966
True,True,False,False,2,0,1798,1,28,5.017279836814924
False,True,False,False,3,250,1117,1,216,4.465908118654584
True,False,False,False,3,217,3714,2,91,4.59511985013459
False,False,False,False,1,0,3714,1,2,3.713572066704308
False,True,False,False,1,268,899,1,1,4.127134385045092
False,False,False,False,10,0,2465,1,2,3.6888794541139363
False,True,True,False,1,0,1971,2,55,4.189654742026425
True,False,False,False,5,120,237,1,29,4.564348191467836
True,False,False,False,3,101,99,1,31,5.5254529391317835
True,True,False,False,4,264,1113,3,24,5.857933154483459
False,False,False,False,2,365,1564,3,25,4.330733340286331
False,False,False,False,7,0,3920,1,11,4.394449154672439
True,True,False,False,7,0,1971,1,1,5.673323267171493
False,False,False,False,1,0,357,1,0,4.330733340286331
True,True,False,False,2,211,1853,1,48,5.5254529391317835
False,False,False,False,3,0,3920,1,1,4.110873864173311
False,False,False,False,2,20,2465,1,98,4.248495242049359
True,False,False,False,14,112,175,2,0,5.017279836814924
False,False,False,False,1,342,3920,2,0,4.382026634673881
False,False,False,False,3,0,2465,5,11,4.0943445622221
True,False,False,False,1,0,1564,1,38,4.709530201312334
True,True,False,False,30,213,2658,4,3,4.6913478822291435
True,False,False,False,3,204,357,1,15,4.867534450455582
False,False,False,False,1,228,144,1,72,3.9318256327243257
True,True,False,False,5,92,1853,1,46,5.3981627015177525
True,False,False,False,7,125,572,1,2,4.709530201312334
False,True,False,False,3,177,911,2,231,4.499809670330265
False,False,False,False,10,0,390,1,1,3.4339872044851463
True,True,False,False,1,93,1971,2,0,4.912654885736052
False,False,False,False,30,361,489,43,0,4.007333185232471
False,False,False,False,3,0,3920,1,28,4.574710978503383
True,True,False,False,2,299,1545,13,3,6.137727054086234
False,False,False,False,2,41,218,4,8,4.394449154672439
True,True,False,False,1,168,338,1,0,5.703782474656201
True,True,False,False,2,0,485,1,0,5.303304908059076
False,True,False,False,3,30,1113,2,12,4.189654742026425
False,True,False,False,1,267,2658,2,7,3.9318256327243257
True,False,False,False,7,126,423,1,0,5.14166355650266
False,True,False,False,4,0,346,1,2,3.713572066704308
False,True,False,False,3,0,1117,1,2,4.1588830833596715
False,True,False,False,2,33,1958,1,15,4.330733340286331
False,False,False,False,3,331,535,1,4,4.394449154672439
True,False,False,False,3,0,157,1,0,5.303304908059076
True,True,False,False,2,0,2658,1,9,4.23410650459726
False,True,False,False,4,182,338,1,161,4.189654742026425
True,True,False,False,30,125,1113,1,0,5.293304824724492
True,True,False,False,2,0,485,1,5,5.786897381366708
False,True,False,False,7,285,2658,1,19,4.394449154672439
False,False,False,False,2,0,2465,1,3,4.189654742026425
True,False,False,False,1,0,500,1,0,4.454347296253507
True,True,False,False,2,83,911,3,6,5.111987788356544
True,False,False,False,1,208,3920,2,200,5.10594547390058
False,False,False,False,2,87,3920,8,92,4.110873864173311
False,False,False,False,1,188,3920,1,13,4.875197323201151
